latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
33.382,-82.432,306.4,3.6,1.8,2020-02-03,1925,Aqua,MODIS,62,6.0NRT,284.8,41.8,D
33.39,-82.437,308.6,3.6,1.8,2020-02-03,1925,Aqua,MODIS,57,6.0NRT,284.9,48.7,D
33.366,-86.262,308.9,2,1.4,2020-02-03,1925,Aqua,MODIS,66,6.0NRT,294.8,18.4,D
33.463,-86.471,327,1.9,1.4,2020-02-03,1925,Aqua,MODIS,73,6.0NRT,296.2,60.4,D
33.477,-86.452,330.5,1.9,1.4,2020-02-03,1925,Aqua,MODIS,82,6.0NRT,294.9,71.9,D
33.475,-86.472,331.3,1.9,1.4,2020-02-03,1925,Aqua,MODIS,82,6.0NRT,296,73.9,D
33.468,-86.456,345.6,1.9,1.4,2020-02-03,1925,Aqua,MODIS,89,6.0NRT,297.5,132.4,D
33.466,-86.477,326,1.9,1.4,2020-02-03,1925,Aqua,MODIS,79,6.0NRT,296.1,55.1,D
33.48,-86.458,316,1.9,1.4,2020-02-03,1925,Aqua,MODIS,75,6.0NRT,294.2,32,D
33.773,-85.591,337.1,2.2,1.4,2020-02-03,1925,Aqua,MODIS,90,6.0NRT,296.7,115.6,D
33.771,-85.615,315.2,2.2,1.4,2020-02-03,1925,Aqua,MODIS,74,6.0NRT,295.8,33.9,D
33.891,-85.73,311.1,2.2,1.4,2020-02-03,1925,Aqua,MODIS,69,6.0NRT,294.1,26.1,D
33.89,-85.735,308.1,2.2,1.4,2020-02-03,1925,Aqua,MODIS,65,6.0NRT,294,18.2,D
34.269,-87.296,313.2,1.7,1.3,2020-02-03,1925,Aqua,MODIS,73,6.0NRT,293.3,21.5,D
34.268,-87.315,305.9,1.7,1.3,2020-02-03,1925,Aqua,MODIS,26,6.0NRT,293.1,10,D
34.281,-87.298,317,1.7,1.3,2020-02-03,1925,Aqua,MODIS,77,6.0NRT,293.1,28.7,D
34.279,-87.317,331,1.7,1.3,2020-02-03,1925,Aqua,MODIS,87,6.0NRT,294.7,62.6,D
35.834,-95.66,313.9,1.1,1,2020-02-03,1925,Aqua,MODIS,45,6.0NRT,280.9,13,D
36.311,-94.919,305.6,1,1,2020-02-03,1925,Aqua,MODIS,62,6.0NRT,281.4,7.5,D
36.059,-96.492,311.2,1.1,1.1,2020-02-03,1925,Aqua,MODIS,67,6.0NRT,283.3,13.6,D
35.346,-120.071,333,1.1,1,2020-02-03,2105,Aqua,MODIS,67,6.0NRT,287.6,33.7,D
35.339,-120.063,366.1,1.1,1,2020-02-03,2105,Aqua,MODIS,94,6.0NRT,290.9,111,D
34.695,-118.332,353.4,1,1,2020-02-03,2105,Aqua,MODIS,92,6.0NRT,291.1,69.2,D
35.34,-120.052,368.3,1.1,1,2020-02-03,2105,Aqua,MODIS,87,6.0NRT,290,117.1,D
35.267,-118.834,318.4,1,1,2020-02-03,2105,Aqua,MODIS,78,6.0NRT,289.2,14.2,D
35.269,-118.823,323.7,1,1,2020-02-03,2105,Aqua,MODIS,83,6.0NRT,291.5,19.6,D
35.169,-118.997,301.9,1,1,2020-02-03,2105,Aqua,MODIS,48,6.0NRT,291.4,4.1,D
35.11,-118.955,307.3,1,1,2020-02-03,2105,Aqua,MODIS,65,6.0NRT,292.2,5.5,D
35.112,-118.944,320.7,1,1,2020-02-03,2105,Aqua,MODIS,80,6.0NRT,290.9,16.4,D
35.758,-119.378,307.7,1,1,2020-02-03,2105,Aqua,MODIS,66,6.0NRT,289.7,7.5,D
35.795,-119.193,313.9,1,1,2020-02-03,2105,Aqua,MODIS,74,6.0NRT,290.5,11.6,D
36.256,-119.204,307,1,1,2020-02-03,2105,Aqua,MODIS,65,6.0NRT,290,6.9,D
36.117,-120.177,314,1,1,2020-02-03,2105,Aqua,MODIS,74,6.0NRT,291.4,13.1,D
34.693,-118.343,371.6,1,1,2020-02-03,2105,Aqua,MODIS,94,6.0NRT,290.8,121.3,D
36.133,-120.134,306.5,1,1,2020-02-03,2105,Aqua,MODIS,55,6.0NRT,288.7,6.4,D
36.174,-120.102,308.8,1,1,2020-02-03,2105,Aqua,MODIS,51,6.0NRT,288.8,7.6,D
36.172,-120.114,328,1,1,2020-02-03,2105,Aqua,MODIS,85,6.0NRT,288.8,26.9,D
36.17,-120.125,310,1,1,2020-02-03,2105,Aqua,MODIS,64,6.0NRT,289.2,8.4,D
36.17,-120.362,304.6,1.1,1,2020-02-03,2105,Aqua,MODIS,59,6.0NRT,291.9,4.5,D
36.48,-119.434,316.1,1,1,2020-02-03,2105,Aqua,MODIS,76,6.0NRT,291.2,13.3,D
36.376,-120.116,310.6,1,1,2020-02-03,2105,Aqua,MODIS,70,6.0NRT,288.4,9.2,D
36.374,-120.128,340.4,1,1,2020-02-03,2105,Aqua,MODIS,92,6.0NRT,289.7,45.4,D
36.381,-120.319,333,1,1,2020-02-03,2105,Aqua,MODIS,88,6.0NRT,289.9,35.2,D
36.507,-119.624,312,1,1,2020-02-03,2105,Aqua,MODIS,49,6.0NRT,289.7,8.8,D
36.505,-119.635,316,1,1,2020-02-03,2105,Aqua,MODIS,76,6.0NRT,290.3,12.7,D
36.519,-119.604,316.2,1,1,2020-02-03,2105,Aqua,MODIS,66,6.0NRT,290.1,12.5,D
36.521,-119.657,301.8,1,1,2020-02-03,2105,Aqua,MODIS,49,6.0NRT,290.4,3.4,D
36.569,-119.404,303.6,1,1,2020-02-03,2105,Aqua,MODIS,55,6.0NRT,290.2,4.9,D
36.567,-119.415,303.4,1,1,2020-02-03,2105,Aqua,MODIS,54,6.0NRT,290.1,4.5,D
36.546,-119.617,317.2,1,1,2020-02-03,2105,Aqua,MODIS,77,6.0NRT,289.8,14.1,D
36.544,-119.628,305.5,1,1,2020-02-03,2105,Aqua,MODIS,61,6.0NRT,290.3,5.3,D
36.452,-120.283,305.5,1,1,2020-02-03,2105,Aqua,MODIS,62,6.0NRT,288.7,6.5,D
36.57,-119.576,308.7,1,1,2020-02-03,2105,Aqua,MODIS,68,6.0NRT,290.1,7.1,D
36.542,-119.766,304.9,1,1,2020-02-03,2105,Aqua,MODIS,60,6.0NRT,290.2,4.9,D
36.593,-119.49,315.9,1,1,2020-02-03,2105,Aqua,MODIS,76,6.0NRT,289.5,13.2,D
36.591,-119.501,307,1,1,2020-02-03,2105,Aqua,MODIS,65,6.0NRT,289,6.3,D
36.515,-120.121,312.3,1,1,2020-02-03,2105,Aqua,MODIS,72,6.0NRT,288.9,11.9,D
36.513,-120.133,302.6,1,1,2020-02-03,2105,Aqua,MODIS,51,6.0NRT,289.9,5.1,D
36.624,-119.463,339.6,1,1,2020-02-03,2105,Aqua,MODIS,92,6.0NRT,289.6,42.4,D
36.623,-119.474,311.3,1,1,2020-02-03,2105,Aqua,MODIS,71,6.0NRT,288.8,9.4,D
36.618,-119.507,320.7,1,1,2020-02-03,2105,Aqua,MODIS,80,6.0NRT,290,17.7,D
36.576,-119.786,309.3,1,1,2020-02-03,2105,Aqua,MODIS,68,6.0NRT,289.2,7.2,D
36.574,-119.797,309.7,1,1,2020-02-03,2105,Aqua,MODIS,69,6.0NRT,289.6,7.4,D
36.522,-120.135,304.6,1,1,2020-02-03,2105,Aqua,MODIS,36,6.0NRT,289.6,6,D
36.576,-119.844,336.5,1,1,2020-02-03,2105,Aqua,MODIS,90,6.0NRT,291.1,37.1,D
36.574,-119.855,332.7,1,1,2020-02-03,2105,Aqua,MODIS,88,6.0NRT,291.2,31.6,D
36.567,-119.9,318.3,1,1,2020-02-03,2105,Aqua,MODIS,78,6.0NRT,289.7,15.1,D
36.648,-119.428,312.7,1,1,2020-02-03,2105,Aqua,MODIS,73,6.0NRT,290.9,11.3,D
36.646,-119.439,318.9,1,1,2020-02-03,2105,Aqua,MODIS,79,6.0NRT,290.6,16.4,D
36.618,-119.628,302.4,1,1,2020-02-03,2105,Aqua,MODIS,52,6.0NRT,289.1,3.8,D
36.583,-119.851,325.5,1,1,2020-02-03,2105,Aqua,MODIS,84,6.0NRT,291.5,22.7,D
36.556,-120.031,342.6,1,1,2020-02-03,2105,Aqua,MODIS,93,6.0NRT,291.8,49.5,D
36.663,-119.386,356.6,1,1,2020-02-03,2105,Aqua,MODIS,98,6.0NRT,292.7,78,D
36.662,-119.397,323,1,1,2020-02-03,2105,Aqua,MODIS,82,6.0NRT,290.8,20.3,D
36.522,-120.306,304.9,1,1,2020-02-03,2105,Aqua,MODIS,50,6.0NRT,287.7,6.1,D
36.52,-120.317,311.5,1,1,2020-02-03,2105,Aqua,MODIS,71,6.0NRT,287.9,10.8,D
36.625,-119.699,310,1,1,2020-02-03,2105,Aqua,MODIS,69,6.0NRT,290.6,8.1,D
36.612,-119.788,311,1,1,2020-02-03,2105,Aqua,MODIS,71,6.0NRT,290.5,8.7,D
36.529,-120.32,307.7,1,1,2020-02-03,2105,Aqua,MODIS,56,6.0NRT,288.8,8.2,D
36.626,-119.873,303.9,1,1,2020-02-03,2105,Aqua,MODIS,57,6.0NRT,289.3,5.4,D
36.625,-119.884,308.8,1,1,2020-02-03,2105,Aqua,MODIS,68,6.0NRT,290.1,8.9,D
36.685,-119.667,371.9,1,1,2020-02-03,2105,Aqua,MODIS,100,6.0NRT,291.4,124.2,D
36.684,-119.678,310.2,1,1,2020-02-03,2105,Aqua,MODIS,67,6.0NRT,288.9,8.6,D
36.727,-119.579,306.4,1,1,2020-02-03,2105,Aqua,MODIS,63,6.0NRT,288.5,6.7,D
36.674,-119.984,339.6,1,1,2020-02-03,2105,Aqua,MODIS,92,6.0NRT,289.2,44.4,D
36.673,-119.996,338.3,1,1,2020-02-03,2105,Aqua,MODIS,91,6.0NRT,289.4,42.2,D
36.738,-119.628,300,1,1,2020-02-03,2105,Aqua,MODIS,23,6.0NRT,289.1,3.2,D
36.769,-119.543,328.2,1,1,2020-02-03,2105,Aqua,MODIS,86,6.0NRT,287.3,27.2,D
36.768,-119.555,310.1,1,1,2020-02-03,2105,Aqua,MODIS,70,6.0NRT,288.7,9.9,D
36.623,-120.493,357.7,1.1,1,2020-02-03,2105,Aqua,MODIS,99,6.0NRT,289.3,85.9,D
36.621,-120.504,392.9,1.1,1,2020-02-03,2105,Aqua,MODIS,100,6.0NRT,295.7,229.6,D
36.768,-119.612,301.4,1,1,2020-02-03,2105,Aqua,MODIS,45,6.0NRT,289.5,3.5,D
36.767,-119.623,301.8,1,1,2020-02-03,2105,Aqua,MODIS,49,6.0NRT,289.5,3.8,D
36.63,-120.506,313.1,1.1,1,2020-02-03,2105,Aqua,MODIS,73,6.0NRT,287.7,12.4,D
36.775,-119.626,300.9,1,1,2020-02-03,2105,Aqua,MODIS,32,6.0NRT,289.7,3.1,D
36.626,-120.59,306.8,1.1,1,2020-02-03,2105,Aqua,MODIS,37,6.0NRT,287,7.3,D
36.624,-120.601,353.6,1.1,1,2020-02-03,2105,Aqua,MODIS,97,6.0NRT,291.2,76.7,D
36.623,-120.613,313,1.1,1,2020-02-03,2105,Aqua,MODIS,73,6.0NRT,288.9,12.3,D
36.733,-119.964,302.7,1,1,2020-02-03,2105,Aqua,MODIS,53,6.0NRT,288.9,4.2,D
36.671,-120.534,303.2,1.1,1,2020-02-03,2105,Aqua,MODIS,36,6.0NRT,287.7,4.8,D
35.38,-120.091,323.1,1.1,1,2020-02-03,2105,Aqua,MODIS,40,6.0NRT,287.6,19.5,D
36.669,-120.546,323.5,1.1,1,2020-02-03,2105,Aqua,MODIS,82,6.0NRT,290.8,22.7,D
36.68,-120.536,334.3,1.1,1,2020-02-03,2105,Aqua,MODIS,88,6.0NRT,288.1,34.1,D
36.678,-120.548,423.4,1.1,1,2020-02-03,2105,Aqua,MODIS,100,6.0NRT,300,456.5,D
36.676,-120.56,344.1,1.1,1,2020-02-03,2105,Aqua,MODIS,94,6.0NRT,290.2,53,D
36.769,-120.025,300.3,1,1,2020-02-03,2105,Aqua,MODIS,35,6.0NRT,286.5,3.5,D
36.768,-120.036,307.8,1,1,2020-02-03,2105,Aqua,MODIS,39,6.0NRT,287.5,7,D
36.762,-120.07,309.1,1,1,2020-02-03,2105,Aqua,MODIS,34,6.0NRT,288.8,7.5,D
36.787,-119.971,312.5,1,1,2020-02-03,2105,Aqua,MODIS,73,6.0NRT,288.9,11.6,D
36.785,-119.982,306,1,1,2020-02-03,2105,Aqua,MODIS,63,6.0NRT,288.1,6.8,D
36.716,-120.426,320.6,1,1,2020-02-03,2105,Aqua,MODIS,80,6.0NRT,287.9,19.2,D
36.714,-120.437,319.1,1,1,2020-02-03,2105,Aqua,MODIS,79,6.0NRT,288.6,17.7,D
36.702,-120.518,313.6,1.1,1,2020-02-03,2105,Aqua,MODIS,74,6.0NRT,288.5,12.4,D
36.7,-120.529,310.9,1.1,1,2020-02-03,2105,Aqua,MODIS,71,6.0NRT,287.9,10,D
36.816,-119.966,301.1,1,1,2020-02-03,2105,Aqua,MODIS,45,6.0NRT,287.6,4.2,D
36.727,-120.536,303.2,1.1,1,2020-02-03,2105,Aqua,MODIS,55,6.0NRT,288.1,4.9,D
36.808,-120.194,300.4,1,1,2020-02-03,2105,Aqua,MODIS,37,6.0NRT,288.3,4.1,D
36.858,-120.112,300,1,1,2020-02-03,2105,Aqua,MODIS,20,6.0NRT,286.8,3.8,D
36.857,-120.123,304,1,1,2020-02-03,2105,Aqua,MODIS,58,6.0NRT,287.4,5.6,D
36.862,-120.148,307.9,1,1,2020-02-03,2105,Aqua,MODIS,66,6.0NRT,287.3,8.3,D
36.912,-120.066,347.5,1,1,2020-02-03,2105,Aqua,MODIS,95,6.0NRT,290,59.8,D
36.91,-120.077,325.7,1,1,2020-02-03,2105,Aqua,MODIS,84,6.0NRT,288.1,25.1,D
37.072,-119.241,309.1,1,1,2020-02-03,2105,Aqua,MODIS,68,6.0NRT,273.1,12.3,D
36.939,-120.125,311.3,1,1,2020-02-03,2105,Aqua,MODIS,71,6.0NRT,287.6,11.1,D
36.932,-120.171,300.8,1,1,2020-02-03,2105,Aqua,MODIS,42,6.0NRT,286.5,4.4,D
36.93,-120.182,306.2,1,1,2020-02-03,2105,Aqua,MODIS,63,6.0NRT,287.4,7.9,D
37.074,-119.413,303,1,1,2020-02-03,2105,Aqua,MODIS,54,6.0NRT,278.4,8.3,D
36.987,-120.238,324.5,1,1,2020-02-03,2105,Aqua,MODIS,83,6.0NRT,288.2,24,D
36.996,-120.24,330.9,1,1,2020-02-03,2105,Aqua,MODIS,87,6.0NRT,288.8,31,D
37.017,-120.4,301.1,1,1,2020-02-03,2105,Aqua,MODIS,44,6.0NRT,286.5,5.2,D
37.112,-120.322,301.4,1,1,2020-02-03,2105,Aqua,MODIS,17,6.0NRT,286.4,5.1,D
37.12,-120.335,300.9,1,1,2020-02-03,2105,Aqua,MODIS,43,6.0NRT,286,5,D
37.253,-120.309,300.5,1,1,2020-02-03,2105,Aqua,MODIS,38,6.0NRT,286.7,4.9,D
37.289,-120.617,300.3,1,1,2020-02-03,2105,Aqua,MODIS,35,6.0NRT,287.2,4.5,D
37.352,-120.688,303.1,1.1,1,2020-02-03,2105,Aqua,MODIS,55,6.0NRT,288.7,5.5,D
37.394,-120.704,309.7,1.1,1,2020-02-03,2105,Aqua,MODIS,69,6.0NRT,288.5,10.1,D
37.393,-120.716,321.2,1.1,1,2020-02-03,2105,Aqua,MODIS,81,6.0NRT,288.8,20.5,D
38.164,-121.228,300,1.1,1,2020-02-03,2105,Aqua,MODIS,22,6.0NRT,285.5,5.1,D
46.238,-119.335,316.4,1.1,1,2020-02-03,2105,Aqua,MODIS,77,6.0NRT,275.1,18.5,D
46.236,-119.349,317.3,1.1,1,2020-02-03,2105,Aqua,MODIS,77,6.0NRT,278.4,19.3,D
36.627,-120.501,305.3,1.7,1.3,2020-02-04,0630,Terra,MODIS,64,6.0NRT,277.4,24.1,N
36.68,-120.547,304.8,1.7,1.3,2020-02-04,0630,Terra,MODIS,62,6.0NRT,277.2,23.7,N
33.102,-80.968,301.4,3.1,1.7,2020-02-04,1650,Terra,MODIS,18,6.0NRT,284.7,22.8,D
33.319,-82.354,303.8,2.5,1.5,2020-02-04,1650,Terra,MODIS,57,6.0NRT,275,26.6,D
31.303,-84.32,303.4,2.1,1.4,2020-02-04,1655,Terra,MODIS,56,6.0NRT,288.3,12.6,D
30.933,-84.798,310.7,2,1.4,2020-02-04,1655,Terra,MODIS,0,6.0NRT,272.1,30.5,D
27.678,-80.946,315.1,4.3,1.9,2020-02-04,1655,Terra,MODIS,55,6.0NRT,286.6,96.2,D
26.675,-80.895,323.3,4.6,2,2020-02-04,1655,Terra,MODIS,76,6.0NRT,290.6,168.7,D
26.675,-80.903,319.1,4.6,2,2020-02-04,1655,Terra,MODIS,71,6.0NRT,290.5,130.6,D
26.665,-81.187,310.2,4.4,1.9,2020-02-04,1655,Terra,MODIS,34,6.0NRT,293.7,56.4,D
25.397,-80.571,316.2,1.3,1.1,2020-02-04,1825,Aqua,MODIS,57,6.0NRT,298.9,13,D
25.395,-80.583,372.7,1.3,1.1,2020-02-04,1825,Aqua,MODIS,100,6.0NRT,302.6,171.6,D
25.393,-80.595,325.3,1.3,1.1,2020-02-04,1825,Aqua,MODIS,78,6.0NRT,300,25.4,D
25.405,-80.585,332.6,1.3,1.1,2020-02-04,1825,Aqua,MODIS,85,6.0NRT,296.7,39.3,D
25.403,-80.597,315.1,1.3,1.1,2020-02-04,1825,Aqua,MODIS,55,6.0NRT,297.1,11.9,D
26.464,-80.713,317.2,1.2,1.1,2020-02-04,1825,Aqua,MODIS,56,6.0NRT,301.9,12.6,D
26.462,-80.725,327,1.2,1.1,2020-02-04,1825,Aqua,MODIS,82,6.0NRT,299.4,25.8,D
26.502,-80.608,371,1.2,1.1,2020-02-04,1825,Aqua,MODIS,100,6.0NRT,303.1,152.6,D
26.5,-80.62,367.1,1.2,1.1,2020-02-04,1825,Aqua,MODIS,100,6.0NRT,303.3,135.6,D
26.463,-81.203,313.6,1.3,1.1,2020-02-04,1825,Aqua,MODIS,61,6.0NRT,297.1,10.3,D
26.461,-81.216,316.5,1.3,1.1,2020-02-04,1825,Aqua,MODIS,70,6.0NRT,297.3,14.8,D
26.651,-81.188,311.3,1.3,1.1,2020-02-04,1825,Aqua,MODIS,47,6.0NRT,293.3,8.3,D
26.661,-81.191,328.1,1.3,1.1,2020-02-04,1825,Aqua,MODIS,83,6.0NRT,295.2,33.1,D
26.659,-81.204,315,1.3,1.1,2020-02-04,1825,Aqua,MODIS,64,6.0NRT,295.1,12.5,D
26.773,-81.261,316.6,1.3,1.1,2020-02-04,1825,Aqua,MODIS,71,6.0NRT,300.8,13.1,D
26.77,-81.274,319.7,1.3,1.1,2020-02-04,1825,Aqua,MODIS,75,6.0NRT,300.4,17.4,D
26.741,-81.734,308.2,1.4,1.2,2020-02-04,1825,Aqua,MODIS,54,6.0NRT,292.5,7.7,D
26.994,-81.108,324.9,1.3,1.1,2020-02-04,1825,Aqua,MODIS,81,6.0NRT,299.9,26,D
26.951,-81.537,311.7,1.4,1.2,2020-02-04,1825,Aqua,MODIS,65,6.0NRT,290.6,10,D
26.961,-81.539,362.1,1.4,1.2,2020-02-04,1825,Aqua,MODIS,100,6.0NRT,293.7,137.6,D
26.959,-81.553,345.6,1.4,1.2,2020-02-04,1825,Aqua,MODIS,94,6.0NRT,293.6,77.3,D
27.125,-81.187,310.2,1.3,1.1,2020-02-04,1825,Aqua,MODIS,63,6.0NRT,290.6,8.6,D
27.368,-81.857,346.7,1.4,1.2,2020-02-04,1825,Aqua,MODIS,94,6.0NRT,293.4,83.8,D
27.366,-81.871,327.5,1.4,1.2,2020-02-04,1825,Aqua,MODIS,84,6.0NRT,289,34.9,D
27.379,-81.86,324.7,1.4,1.2,2020-02-04,1825,Aqua,MODIS,82,6.0NRT,291.2,32.2,D
27.376,-81.873,312.3,1.4,1.2,2020-02-04,1825,Aqua,MODIS,69,6.0NRT,293.1,13.3,D
27.574,-80.782,318,1.2,1.1,2020-02-04,1825,Aqua,MODIS,76,6.0NRT,287.6,18.6,D
27.572,-80.794,305.9,1.2,1.1,2020-02-04,1825,Aqua,MODIS,55,6.0NRT,286.9,6.2,D
27.63,-80.826,307.3,1.2,1.1,2020-02-04,1825,Aqua,MODIS,63,6.0NRT,287.5,6.9,D
27.542,-81.579,310.2,1.3,1.1,2020-02-04,1825,Aqua,MODIS,68,6.0NRT,283.1,12.3,D
27.625,-81.274,315.1,1.3,1.1,2020-02-04,1825,Aqua,MODIS,74,6.0NRT,284.2,18.2,D
27.623,-81.287,309.8,1.3,1.1,2020-02-04,1825,Aqua,MODIS,67,6.0NRT,283.8,12.7,D
27.522,-82.034,307.9,1.4,1.2,2020-02-04,1825,Aqua,MODIS,64,6.0NRT,288.1,9.9,D
27.811,-80.587,344.9,1.2,1.1,2020-02-04,1825,Aqua,MODIS,94,6.0NRT,280.5,65.3,D
27.809,-80.599,329.9,1.2,1.1,2020-02-04,1825,Aqua,MODIS,86,6.0NRT,280.5,35.3,D
27.802,-80.963,300.7,1.2,1.1,2020-02-04,1825,Aqua,MODIS,41,6.0NRT,274,5.4,D
27.783,-81.255,304.7,1.3,1.1,2020-02-04,1825,Aqua,MODIS,59,6.0NRT,277.9,8.8,D
27.878,-80.866,300.9,1.2,1.1,2020-02-04,1825,Aqua,MODIS,39,6.0NRT,279.3,4.7,D
27.725,-81.841,311,1.4,1.2,2020-02-04,1825,Aqua,MODIS,71,6.0NRT,290.4,12.7,D
28.001,-81.12,312.6,1.2,1.1,2020-02-04,1825,Aqua,MODIS,57,6.0NRT,277.5,14.4,D
27.999,-81.132,322.2,1.2,1.1,2020-02-04,1825,Aqua,MODIS,62,6.0NRT,278.7,27.7,D
28.025,-81.1,318.5,1.2,1.1,2020-02-04,1825,Aqua,MODIS,71,6.0NRT,286,20.4,D
28.023,-81.112,331.7,1.2,1.1,2020-02-04,1825,Aqua,MODIS,80,6.0NRT,282,38.8,D
27.932,-81.877,314.9,1.4,1.2,2020-02-04,1825,Aqua,MODIS,75,6.0NRT,285.1,18.5,D
27.93,-81.891,311,1.4,1.2,2020-02-04,1825,Aqua,MODIS,63,6.0NRT,284.4,13.5,D
28.052,-81.605,304,1.3,1.1,2020-02-04,1825,Aqua,MODIS,58,6.0NRT,280.8,6.6,D
28.945,-81.134,315.5,1.2,1.1,2020-02-04,1825,Aqua,MODIS,76,6.0NRT,281,18.5,D
46.128,-112.902,309.8,1,1,2020-02-04,1830,Terra,MODIS,65,6.0NRT,269.8,15.1,D
39.89,-122.035,303.9,2.2,1.4,2020-02-04,1830,Terra,MODIS,54,6.0NRT,279.1,25.8,D
39.244,-120.879,301.9,1.9,1.3,2020-02-04,1830,Terra,MODIS,50,6.0NRT,277.7,21,D
36.856,-120.429,341.6,1.6,1.3,2020-02-04,1830,Terra,MODIS,92,6.0NRT,284.1,96.5,D
36.676,-119.643,301,1.5,1.2,2020-02-04,1830,Terra,MODIS,43,6.0NRT,285.1,7.9,D
36.669,-119.578,301.5,1.4,1.2,2020-02-04,1830,Terra,MODIS,47,6.0NRT,286,7.7,D
36.659,-119.58,302.7,1.4,1.2,2020-02-04,1830,Terra,MODIS,53,6.0NRT,286,8.8,D
36.674,-120.541,301.6,1.6,1.3,2020-02-04,1830,Terra,MODIS,48,6.0NRT,284.1,10.4,D
36.576,-119.664,303.5,1.5,1.2,2020-02-04,1830,Terra,MODIS,56,6.0NRT,285.5,8.9,D
36.574,-119.648,301.5,1.5,1.2,2020-02-04,1830,Terra,MODIS,47,6.0NRT,285.7,6.9,D
36.571,-119.655,308.1,1.5,1.2,2020-02-04,1830,Terra,MODIS,67,6.0NRT,286,13.4,D
36.518,-119.664,305.3,1.5,1.2,2020-02-04,1830,Terra,MODIS,61,6.0NRT,285.9,10.5,D
36.507,-119.665,307.5,1.5,1.2,2020-02-04,1830,Terra,MODIS,65,6.0NRT,285.4,13.1,D
36.283,-119.174,306.9,1.4,1.2,2020-02-04,1830,Terra,MODIS,64,6.0NRT,285.8,13,D
36.281,-119.159,305.7,1.4,1.2,2020-02-04,1830,Terra,MODIS,62,6.0NRT,284.6,12.1,D
33.423,-110.872,302,1.4,1.2,2020-02-04,1830,Terra,MODIS,43,6.0NRT,285.9,8.8,D
33.42,-110.857,321.9,1.4,1.2,2020-02-04,1830,Terra,MODIS,81,6.0NRT,287,34.3,D
33.207,-117.381,303.1,1.1,1,2020-02-04,1830,Terra,MODIS,42,6.0NRT,289.6,4.8,D
30.009,-82.028,318.6,1.3,1.1,2020-02-04,1830,Aqua,MODIS,31,6.0NRT,271.1,23.6,D
31.5,-82.7,310.5,1.3,1.1,2020-02-04,1830,Aqua,MODIS,70,6.0NRT,280.1,16,D
31.627,-83.482,302,1.5,1.2,2020-02-04,1830,Aqua,MODIS,48,6.0NRT,280,8.1,D
31.624,-83.497,302.7,1.5,1.2,2020-02-04,1830,Aqua,MODIS,53,6.0NRT,279.5,9.4,D
32.466,-81.683,300.5,1.1,1.1,2020-02-04,1830,Aqua,MODIS,37,6.0NRT,272.6,6.9,D
32.435,-82.192,317.5,1.2,1.1,2020-02-04,1830,Aqua,MODIS,78,6.0NRT,292.8,18.1,D
32.6,-81.319,319.1,1.1,1,2020-02-04,1830,Aqua,MODIS,79,6.0NRT,270.6,22.1,D
32.598,-81.33,319.4,1.1,1,2020-02-04,1830,Aqua,MODIS,79,6.0NRT,270.8,22.4,D
32.381,-82.794,305.7,1.3,1.1,2020-02-04,1830,Aqua,MODIS,44,6.0NRT,287.6,10.3,D
33.3,-81.566,316.9,1.1,1,2020-02-04,1830,Aqua,MODIS,67,6.0NRT,288.3,16.5,D
33.299,-81.578,308.2,1.1,1.1,2020-02-04,1830,Aqua,MODIS,67,6.0NRT,288.4,8.5,D
33.31,-81.569,326.4,1.1,1,2020-02-04,1830,Aqua,MODIS,80,6.0NRT,288.1,26.2,D
33.308,-81.58,345.3,1.1,1.1,2020-02-04,1830,Aqua,MODIS,94,6.0NRT,289.5,59.4,D
33.997,-78.04,330.2,1,1,2020-02-04,1830,Aqua,MODIS,87,6.0NRT,291.6,30.1,D
33.535,-81.204,301.7,1.1,1,2020-02-04,1830,Aqua,MODIS,49,6.0NRT,280,5.7,D
34.135,-78.034,329.2,1,1,2020-02-04,1830,Aqua,MODIS,86,6.0NRT,294.4,27,D
34.134,-78.045,315,1,1,2020-02-04,1830,Aqua,MODIS,75,6.0NRT,294.6,11.6,D
34.144,-78.036,307.3,1,1,2020-02-04,1830,Aqua,MODIS,60,6.0NRT,292,5.5,D
34.087,-79.256,307,1,1,2020-02-04,1830,Aqua,MODIS,65,6.0NRT,280.8,8.3,D
34.351,-78.145,310.1,1,1,2020-02-04,1830,Aqua,MODIS,69,6.0NRT,295.3,7.4,D
34.349,-78.156,331.7,1,1,2020-02-04,1830,Aqua,MODIS,87,6.0NRT,297.4,30.2,D
34.77,-77.093,335.8,1.1,1.1,2020-02-04,1830,Aqua,MODIS,89,6.0NRT,293.1,41.7,D
34.768,-77.105,326.8,1.1,1.1,2020-02-04,1830,Aqua,MODIS,79,6.0NRT,292.8,26.9,D
34.779,-77.095,302.4,1.1,1.1,2020-02-04,1830,Aqua,MODIS,43,6.0NRT,289.9,4.7,D
34.777,-77.107,319.7,1.1,1.1,2020-02-04,1830,Aqua,MODIS,79,6.0NRT,291.6,19.3,D
34.986,-77.263,354.2,1.1,1.1,2020-02-04,1830,Aqua,MODIS,97,6.0NRT,298.4,80.3,D
29.256,-99.922,303.5,1.2,1.1,2020-02-04,2005,Aqua,MODIS,34,6.0NRT,281.6,4.9,D
36.475,-119.807,304.7,2.9,1.6,2020-02-04,2145,Aqua,MODIS,60,6.0NRT,289.2,24.1,D
